product_group_descr,product_module_descr,rating_avg,rating_normalized
MEDICATIONS/REMEDIES/HEALTH AIDS,TRANQUILIZERS/CALMATIVES,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,ANTI-GAS PRODUCTS,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,MEDICAL ACCESSORY-REMAINING,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,ENEMAS-READY-TO-USE,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,PAIN REMEDIES - BACK & LEG,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,HOMEOPATHIC MEDICINE,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,OCCULT BLOOD TEST KITS,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,BLOOD GLUCOSE PRODUCTS,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,PAIN RELIEVING DEVICE,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,MEDICAL ELASTIC GOODS & BRACES,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,SUNBURN AIDS,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,IPECAC PRODUCT,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,INSULIN SYRINGES,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,BLOOD URINE STOOL TEST PRODUCTS,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,BLOOD PRESSURE KIT AND ACCESSORY,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,OVULATION AND FERTILITY TEST KITS,5.207941484,0.612348813
MEN'S TOILETRIES,PRE-SHAVE COSMETICS,5.182291667,0.605380819
MEN'S TOILETRIES,AFTER SHAVE COSMETICS - MEN'S,5.182291667,0.605380819
MEN'S TOILETRIES,MEN'S SETS,5.182291667,0.605380819
MEN'S TOILETRIES,COLOGNE/LOTION-MEN'S,5.182291667,0.605380819
MILK,PERISHABLE MILK AND MILK PRODUCT DRINK,3.889108911,0.254076576
MILK,PERISHABLE CREAM CREAMER CREAM SUB,3.889108911,0.254076576
MILK,DAIRY-FLAVORED MILK-REFRIGERATED,3.889108911,0.254076576
MILK,DAIRY-MILK-REFRIGERATED,3.889108911,0.254076576
MILK,DAIRY-BUTTERMILK-REFRIGERATED,3.889108911,0.254076576
MILK,DAIRY-CREAM-REFRIGERATED,3.889108911,0.254076576
MILK,REMAINING DRINKS & SHAKES-REFRIGERATED,3.889108911,0.254076576
MILK,EGGNOG - FRESH & CANNED,3.889108911,0.254076576
MILK,RBC MILK AND MILK PRODUCT DRINK,3.889108911,0.254076576
PACKAGED MILK AND MODIFIERS,MILK-SHELF STABLE,3.889108911,0.254076576
PACKAGED MILK AND MODIFIERS,MILK - CANNED,3.889108911,0.254076576
PACKAGED MILK AND MODIFIERS,MILK - POWDERED,3.889108911,0.254076576
PACKAGED MILK AND MODIFIERS,MILK/WATER ADDITIVES-SWEETENED,3.889108911,0.254076576
PACKAGED MILK AND MODIFIERS,CREAMERS - POWDERED,3.889108911,0.254076576
PACKAGED MILK AND MODIFIERS,PERISHABLE POWDERED DRINK,3.889108911,0.254076576
PACKAGED MILK AND MODIFIERS,CREAMERS-LIQUID,3.889108911,0.254076576
TOYS & SPORTING GOODS,MUSICAL INSTRUMENTS AND ACCESSORIES,5.627858628,0.726422925
NUTS,NUTS - CANS,4.082178218,0.306525517
NUTS,NUTS - JARS,4.082178218,0.306525517
NUTS,NUTS - BAGS,4.082178218,0.306525517
NUTS,NUTS - UNSHELLED,4.082178218,0.306525517
ORAL HYGIENE,ORAL HYGIENE BRUSHES,5.195674562,0.609016398
ORAL HYGIENE,TOOTH CLEANERS,5.195674562,0.609016398
ORAL HYGIENE,DENTURE CLEANSERS,5.195674562,0.609016398
ORAL HYGIENE,BREATH FRESHENERS,5.195674562,0.609016398
ORAL HYGIENE,COUGH AND COLD THROAT SPRAYS,5.195674562,0.609016398
ORAL HYGIENE,DENTURE ADHESIVES,5.195674562,0.609016398
ORAL HYGIENE,DENTAL FLOSS,5.195674562,0.609016398
ORAL HYGIENE,DENTAL ACCESSORIES,5.195674562,0.609016398
ORAL HYGIENE,ORAL RINSE AND ANTISEPTIC,5.195674562,0.609016398
ORAL HYGIENE,ORAL CARE COMBINATIONS TREATMENTS AND PROGRAMS,5.195674562,0.609016398
ORAL HYGIENE,ORAL HYGIENE TRAVEL PACKS,5.195674562,0.609016398
ORAL HYGIENE,TOOTH WHITENERS,5.195674562,0.609016398
PACKAGED MEATS-DELI,REFERENCE CARD COLD CUTS - CLERK SERVED,4.424752475,0.399588767
PACKAGED MEATS-DELI,REFERENCE CARD COLD CUTS - SELF SERVED,4.424752475,0.399588767
PACKAGED MEATS-DELI,PERISHABLE CANNED HAM,4.424752475,0.399588767
PACKAGED MEATS-DELI,PERISHABLE BACON,4.424752475,0.399588767
PACKAGED MEATS-DELI,PERISHABLE FRANKFURTER,4.424752475,0.399588767
PACKAGED MEATS-DELI,PERISHABLE LUNCHMEAT EXCEPT VARIETY PCK,4.424752475,0.399588767
PACKAGED MEATS-DELI,PERISHABLE SAUSAGE,4.424752475,0.399588767
PACKAGED MEATS-DELI,PERISHABLE LUNCHMEAT VARIETY PACK,4.424752475,0.399588767
PACKAGED MEATS-DELI,PERISHABLE CANNED MEAT PRODUCT,4.424752475,0.399588767
PACKAGED MEATS-DELI,BRATWURST & KNOCKWURST,4.424752475,0.399588767
PACKAGED MEATS-DELI,SAUSAGE-DINNER,4.424752475,0.399588767
PACKAGED MEATS-DELI,LUNCHMEAT-SLICED-REFRIGERATED,4.424752475,0.399588767
PACKAGED MEATS-DELI,FRANKFURTERS-REFRIGERATED,4.424752475,0.399588767
PACKAGED MEATS-DELI,BACON-REFRIGERATED,4.424752475,0.399588767
PACKAGED MEATS-DELI,SAUSAGE-BREAKFAST,4.424752475,0.399588767
PACKAGED MEATS-DELI,HAM-CANNED-REFRIGERATED,4.424752475,0.399588767
PACKAGED MEATS-DELI,FRANKS-COCKTAIL-REFRIGERATED,4.424752475,0.399588767
PACKAGED MEATS-DELI,BACON-BEEF & CANNED,4.424752475,0.399588767
PACKAGED MEATS-DELI,HAM PATTIES-CANNED,4.424752475,0.399588767
PACKAGED MEATS-DELI,LUNCHMEAT-NONSLICED-REFRIGERATED,4.424752475,0.399588767
PACKAGED MEATS-DELI,LUNCHMEAT-DELI POUCHES-REFRIGERATED,4.424752475,0.399588767
PAPER PRODUCTS,PRE-MOISTENED TOWELETTES,4.19009901,0.335843131
PAPER PRODUCTS,FACIAL TISSUE,4.19009901,0.335843131
PAPER PRODUCTS,PAPER NAPKINS,4.19009901,0.335843131
PAPER PRODUCTS,PAPER TOWELS - REGULAR,4.19009901,0.335843131
PAPER PRODUCTS,PAPER TOWELS - JUMBO,4.19009901,0.335843131
PAPER PRODUCTS,TOILET TISSUE,4.19009901,0.335843131
PAPER PRODUCTS,BAKING CUPS & LINERS,4.19009901,0.335843131
PAPER PRODUCTS,"DOILIES, PLACEMATS & TABLE COVERINGS",4.19009901,0.335843131
PAPER PRODUCTS,COFFEE & TEA FILTERS - DISPOSABLE,4.19009901,0.335843131
PAPER PRODUCTS,DISPOSABLE CUPS,4.19009901,0.335843131
PAPER PRODUCTS,DISPOSABLE DISHES,4.19009901,0.335843131
PAPER PRODUCTS,SODA STRAWS,4.19009901,0.335843131
PAPER PRODUCTS,PAPER TOWELS,4.19009901,0.335843131
PAPER PRODUCTS,DISPOSABLE LIDS,4.19009901,0.335843131
PASTA,ORIENTAL NOODLES,4.099009901,0.311097989
PASTA,PASTA - MACARONI,4.099009901,0.311097989
PASTA,PASTA-SPAGHETTI,4.099009901,0.311097989
PASTA,PASTA - NOODLES & DUMPLINGS,4.099009901,0.311097989
PASTA,PERISHABLE PASTA,4.099009901,0.311097989
"HOUSEWARES, APPLIANCES",BATHROOM SCALE,6.0639413,0.844888542
"HOUSEWARES, APPLIANCES",GARMENT STEAMER AND IRON APPLIANCE,6.0639413,0.844888542
"HOUSEWARES, APPLIANCES",BODY MASSAGER APPLIANCE AND ACCESSORY,6.0639413,0.844888542
"HOUSEWARES, APPLIANCES",HAIR STYLING APPLIANCE AND ACCESSORY,6.0639413,0.844888542
"HOUSEWARES, APPLIANCES",ORAL HYGIENE APPLIANCE AND ACCESSORY,6.0639413,0.844888542
"HOUSEWARES, APPLIANCES",RAZOR TRIMMER APPLIANCE AND ACCESSORY,6.0639413,0.844888542
"HOUSEWARES, APPLIANCES",SKIN AND NAIL APPLIANCE AND ACCESSORY,6.0639413,0.844888542
"HOUSEWARES, APPLIANCES",HAIR/SKIN APPLIANCES,6.0639413,0.844888542
"HOUSEWARES, APPLIANCES",ELECTRIC TOOTH CLEANING DEVICES,6.0639413,0.844888542
"HOUSEWARES, APPLIANCES",PERSONAL CARE APPLIANCE AND ACCESSORY,6.0639413,0.844888542
"HOUSEWARES, APPLIANCES",RBC BODY MASSAGER APPLIANCE AND ACSRY,6.0639413,0.844888542
PET CARE,PERISHABLE RAWHIDE CHEW BONE AND STICK,5.583857442,0.714469623
PET CARE,PET ACCESSORY,5.583857442,0.714469623
PET CARE,PET TREATMENT INTERNAL,5.583857442,0.714469623
PET CARE,CAT & DOG LITTER,5.583857442,0.714469623
PET CARE,PET CARE - RAWHIDE & CHEW PRODUCTS,5.583857442,0.714469623
PET CARE,PET LITTER LINERS,5.583857442,0.714469623
PET CARE,PET TREATMENTS EXTERNAL,5.583857442,0.714469623
PET CARE,PET CARE - FLEA COLLARS,5.583857442,0.714469623
PET CARE,PET INCONTINENCE PRODUCTS,5.583857442,0.714469623
PET CARE,PET CARE - FLEA & TICK PRODUCTS,5.583857442,0.714469623
PET CARE,FISH CARE,5.583857442,0.714469623
PET FOOD,PET CARE - DOMESTIC BIRD FOOD,5.583857442,0.714469623
PET FOOD,PET CARE - WILD BIRD FOOD,5.583857442,0.714469623
PET FOOD,PET CARE - PET FOOD,5.583857442,0.714469623
PET FOOD,CAT FOOD - WET TYPE,5.583857442,0.714469623
PET FOOD,CAT FOOD - MOIST TYPE,5.583857442,0.714469623
PET FOOD,CAT FOOD - DRY TYPE,5.583857442,0.714469623
PET FOOD,DOG FOOD - WET TYPE,5.583857442,0.714469623
PET FOOD,DOG FOOD - MOIST TYPE,5.583857442,0.714469623
PET FOOD,DOG FOOD - DRY TYPE,5.583857442,0.714469623
PET FOOD,DOG & CAT TREATS,5.583857442,0.714469623
PET FOOD,PERISHABLE BIRD FOOD,5.583857442,0.714469623
PHOTOGRAPHIC SUPPLIES,REFERENCE CARD PHOTO,5.175204918,0.603455642
PHOTOGRAPHIC SUPPLIES,RBC CAMERAS,5.175204918,0.603455642
PHOTOGRAPHIC SUPPLIES,RBC DISPOSABLE CAMERA,5.175204918,0.603455642
PHOTOGRAPHIC SUPPLIES,RBC FILM,5.175204918,0.603455642
PHOTOGRAPHIC SUPPLIES,CAMERAS,5.175204918,0.603455642
PHOTOGRAPHIC SUPPLIES,PHOTOGRAPHIC SUPPLIES,5.175204918,0.603455642
PHOTOGRAPHIC SUPPLIES,FILM,5.175204918,0.603455642
"PICKLES, OLIVES, AND RELISH",CHILIES,3.876237624,0.25057998
"PICKLES, OLIVES, AND RELISH",PIMENTOS - CANNED,3.876237624,0.25057998
"PICKLES, OLIVES, AND RELISH",OLIVES - GREEN,3.876237624,0.25057998
"PICKLES, OLIVES, AND RELISH",OLIVES - BLACK,3.876237624,0.25057998
"PICKLES, OLIVES, AND RELISH",PEPPERS,3.876237624,0.25057998
"PICKLES, OLIVES, AND RELISH",RELISHES,3.876237624,0.25057998
"PICKLES, OLIVES, AND RELISH",PICKLES - SWEET,3.876237624,0.25057998
"PICKLES, OLIVES, AND RELISH",PICKLES - DILL,3.876237624,0.25057998
"PICKLES, OLIVES, AND RELISH",PERISHABLE OLIVE,3.876237624,0.25057998
"PICKLES, OLIVES, AND RELISH",PERISHABLE PICKLE AND RELISH,3.876237624,0.25057998
PREPARED FOOD-READY-TO-SERVE,VEGETABLES-BEANS WITH MEAT-SHELF STABLE,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,POTATO SALAD-CANNED,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,ENTREES/SIDE DISHES - SHELF STABLE,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,PICKLED VEGETABLES & FRUIT,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,SANDWICH SPREADS-MEAT,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,CORNED BEEF - CANNED,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,CORNED BEEF HASH-CANNED,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,ROAST BEEF - CANNED,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,ROAST BEEF HASH - CANNED,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,DRIED BEEF-SHELF STABLE,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,BARBECUED BEEF & PORK-CANNED,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,STEW - BEEF - SHELF STABLE,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,MEAT PRODUCTS-MISC.-CANNED,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,RETORT POUCH BAGS,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,MEAT PRODUCTS-IMITATION & ADDITIVES,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,DEVILED HAM - CANNED,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,POTTED MEAT - CANNED,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,SPREADS-HORS D'OEUVRES,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,VIENNA SAUSAGE - CANNED,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,SPICED LUNCH MEAT-CANNED,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,SAUSAGE-CANNED,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,SCRAPPLE & MUSH,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,PICKLED PORK PRODUCTS,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,PREPARED SANDWICH - SHELF STABLE,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,CHICKEN - SHELF STABLE,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,STEW - REMAINING - SHELF STABLE,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,STEW - CHICKEN - SHELF STABLE,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,TURKEY-CANNED,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,MEXICAN SPECIALTIES-REMAINING,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,MEXICAN DINNERS-CANNED,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,MEXICAN-REFRIED BEANS,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,CHILI-SHELF STABLE,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,RAVIOLI - CANNED,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,MACARONI PRODUCTS - SHELF STABLE,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,SPAGHETTI - CANNED,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,LASAGNA - CANNED,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,ORIENTAL FOODS-CHOW MEIN-CANNED,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,ORIENTAL FOODS-MISC.,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,RICE - CANNED,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,DUMPLINGS-CANNED,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,RICE CAKES,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,BREAD-SPECIALTY-CANNED,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,PERISHABLE PREPARED MEAL MULTIPLE CRS,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,PERISHABLE PREPARED MEAL SINGLE COURSE,5.021030494,0.561572831
PREPARED FOOD-READY-TO-SERVE,PERISHABLE SERVICE BAR,5.021030494,0.561572831
PREPARED FOOD-DRY MIXES,REFERENCE CARD MEAL KIT,3.4125,0.124601656
PREPARED FOOD-DRY MIXES,VEGETABLES - POTATOES - SPECIALTY - DEHYDRATED,3.4125,0.124601656
PREPARED FOOD-DRY MIXES,VEGETABLES - POTATOES - MASHED - DEHYDRATED,3.4125,0.124601656
PREPARED FOOD-DRY MIXES,MEXICAN DINNERS-DRY/KIT,3.4125,0.124601656
PREPARED FOOD-DRY MIXES,MEXICAN SHELLS,3.4125,0.124601656
PREPARED FOOD-DRY MIXES,MEXICAN TORTILLAS,3.4125,0.124601656
PREPARED FOOD-DRY MIXES,PIZZA PIE AND CRUST MIXES,3.4125,0.124601656
PREPARED FOOD-DRY MIXES,ORIENTAL FOODS-RAMEN NOODLES,3.4125,0.124601656
PREPARED FOOD-DRY MIXES,RICE - MIXES,3.4125,0.124601656
PREPARED FOOD-DRY MIXES,DRY DINNERS - REMAINING,3.4125,0.124601656
PREPARED FOOD-DRY MIXES,DRY DINNERS - RICE,3.4125,0.124601656
PREPARED FOOD-DRY MIXES,DRY DINNERS - PASTA,3.4125,0.124601656
PREPARED FOOD-DRY MIXES,MIXES - ETHNIC SPECIALTIES,3.4125,0.124601656
PREPARED FOOD-DRY MIXES,PERISHABLE TORTILLA AND MEXICAN SHELL,3.4125,0.124601656
PREPARED FOOD-DRY MIXES,PERISHABLE MEAL KIT,3.4125,0.124601656
PREPARED FOOD-DRY MIXES,MEAL KIT,3.4125,0.124601656
PREPARED FOODS-FROZEN,PERISHABLE SOUP AND CHOWDER,3.708910891,0.20512423
PREPARED FOODS-FROZEN,PERISHABLE STEW AND CHILE,3.708910891,0.20512423
PREPARED FOODS-FROZEN,PERISHABLE MEAL STARTER DRY FRZ DRD ML,3.708910891,0.20512423
PREPARED FOODS-FROZEN,MEAL STARTERS,3.708910891,0.20512423
PREPARED FOODS-FROZEN,ENTREES - REMAINING - 2 FOOD - FROZEN,3.708910891,0.20512423
PREPARED FOODS-FROZEN,ENTREES - SEAFOOD - 2 FOOD - FROZEN,3.708910891,0.20512423
PREPARED FOODS-FROZEN,ENTREES - MEAT - 2 FOOD - FROZEN,3.708910891,0.20512423
PREPARED FOODS-FROZEN,ENTREES - POULTRY - 2 FOOD - FROZEN,3.708910891,0.20512423
PREPARED FOODS-FROZEN,ENTREES - MULTI PACK - FROZEN,3.708910891,0.20512423
PREPARED FOODS-FROZEN,ENTREES - ITALIAN - 2 FOOD - FROZEN,3.708910891,0.20512423
PREPARED FOODS-FROZEN,DINNERS-FROZEN,3.708910891,0.20512423
PREPARED FOODS-FROZEN,ENTREES - MEXICAN - 2 FOOD - FROZEN,3.708910891,0.20512423
PREPARED FOODS-FROZEN,POT PIES-FROZEN,3.708910891,0.20512423
PREPARED FOODS-FROZEN,ENTREES - MEAT - 1 FOOD - FROZEN,3.708910891,0.20512423
PREPARED FOODS-FROZEN,ENTREES - POULTRY - 1 FOOD - FROZEN,3.708910891,0.20512423
PREPARED FOODS-FROZEN,ENTREES - ORIENTAL - 1 FOOD - FROZEN,3.708910891,0.20512423
PREPARED FOODS-FROZEN,ENTREES - ITALIAN - 1 FOOD - FROZEN,3.708910891,0.20512423
PREPARED FOODS-FROZEN,ENTREES - MEXICAN - 1 FOOD - FROZEN,3.708910891,0.20512423
PREPARED FOODS-FROZEN,ENTREES - REMAINING - 1 FOOD - FROZEN,3.708910891,0.20512423
PREPARED FOODS-FROZEN,ENTREES - SEAFOOD - 1 FOOD - FROZEN,3.708910891,0.20512423
PREPARED FOODS-FROZEN,ENTREES - ORIENTAL - 2 FOOD - FROZEN,3.708910891,0.20512423
PREPARED FOODS-FROZEN,PASTA-PLAIN-FROZEN,3.708910891,0.20512423
PREPARED FOODS-FROZEN,CORN DOGS-FROZEN/REFRIGERATED,3.708910891,0.20512423
PREPARED FOODS-FROZEN,SOUP-FROZEN-REFRIGERATED,3.708910891,0.20512423
PREPARED FOODS-FROZEN,SAUCES & GRAVIES-FROZEN/REFRIGERATED,3.708910891,0.20512423
PREPARED FOODS-FROZEN,TACO FILLING-FROZEN/REFRIGERATED,3.708910891,0.20512423
PREPARED FOODS-FROZEN,RBC PREPARED MEAL SINGLE COURSE,3.708910891,0.20512423
"ELECTRONICS, RECORDS, TAPES",INK JET AND TONER CARTRIDGE,4.043564356,0.296035729
"ELECTRONICS, RECORDS, TAPES",PRINTERS,4.043564356,0.296035729
"ELECTRONICS, RECORDS, TAPES",RBC BLANK COMPACT DISC AND DVD,5.09015544,0.580351219
"ELECTRONICS, RECORDS, TAPES",BLANK AUDIO PRODUCT,5.09015544,0.580351219
"ELECTRONICS, RECORDS, TAPES",BLANK VIDEO PRODUCT,5.09015544,0.580351219
"ELECTRONICS, RECORDS, TAPES",BLANK COMPACT DISC AND DVD,5.09015544,0.580351219
"ELECTRONICS, RECORDS, TAPES",DISK DISKETTE AND DATA CARTRIDGE,5.09015544,0.580351219
SEWING NOTIONS,HOUSEHOLD SCISSOR,3.328436516,0.101765086
SEWING NOTIONS,SEWING/NEEDLECRAFT ACCESSORIES,3.328436516,0.101765086
SEWING NOTIONS,SCISSORS,3.328436516,0.101765086
SHAVING NEEDS,SHAVING ACCESSORY,4.886910995,0.525138113
SHAVING NEEDS,DEPILATORIES - WOMEN'S,4.886910995,0.525138113
SHAVING NEEDS,RAZOR BLADES,4.886910995,0.525138113
SHAVING NEEDS,RAZORS NON-DISPOSABLE,4.886910995,0.525138113
SHAVING NEEDS,SHAVE CREAM - OTHER THAN WOMEN'S,4.886910995,0.525138113
SHAVING NEEDS,DEPILATORIES - MEN'S,4.886910995,0.525138113
SHAVING NEEDS,SHAVE CREAMS - WOMEN'S,4.886910995,0.525138113
SHAVING NEEDS,RAZORS DISPOSABLE,4.886910995,0.525138113
SHOE CARE,SHOE CARE PRODUCTS,4.881799163,0.52374944
SHOE CARE,REMAINING SHOE/BOOT CLEANERS/COLORS,4.881799163,0.52374944
SHOE CARE,SHOE POLISH,4.881799163,0.52374944
SHOE CARE,SHOE LACES,4.881799163,0.52374944
SHOE CARE,FOOTWEAR,4.881799163,0.52374944
SHOE CARE,FOOTWEAR CARE PRODUCT,4.881799163,0.52374944
SHOE CARE,FOOTWEAR ACCESSORY,4.881799163,0.52374944
SKIN CARE PREPARATIONS,SUNTAN PREPARATIONS - SUNSCREENS & SUNBLOCKS,6.284102564,0.904697247
SKIN CARE PREPARATIONS,SUNTAN PREPARATIONS - LOTIONS/ OILS/ ETC.,6.284102564,0.904697247
SKIN CARE PREPARATIONS,FACE CLEANSERS & CREAMS & LOTIONS,6.284102564,0.904697247
SKIN CARE PREPARATIONS,HAND & BODY LOTIONS,6.284102564,0.904697247
SKIN CARE PREPARATIONS,SKIN BLEACHING/TONING PRODUCTS,6.284102564,0.904697247
SKIN CARE PREPARATIONS,HAND CREAM,6.284102564,0.904697247
SKIN CARE PREPARATIONS,SKIN CREAM-ALL PURPOSE,6.284102564,0.904697247
SKIN CARE PREPARATIONS,SKIN CREAM-SPECIAL PURPOSE,6.284102564,0.904697247
SKIN CARE PREPARATIONS,ACNE REMEDIES,6.284102564,0.904697247
SKIN CARE PREPARATIONS,SUN EXPOSURE DETECTOR PRODUCT TOPICAL,6.284102564,0.904697247
"ELECTRONICS, RECORDS, TAPES",HOUSEHOLD SMART PRODUCT,6.233912155,0.89106259
SNACKS,DIP - MIXES,4.522058824,0.426022876
SNACKS,DIP - CANNED,4.522058824,0.426022876
SNACKS,SNACKS - PORK RINDS,4.522058824,0.426022876
SNACKS,SNACKS - MEAT,4.522058824,0.426022876
SNACKS,SNACKS - PUFFED CHEESE,4.522058824,0.426022876
SNACKS,SNACKS - POTATO CHIPS,4.522058824,0.426022876
SNACKS,SNACKS - POTATO STICKS,4.522058824,0.426022876
SNACKS,SNACKS - CORN CHIPS,4.522058824,0.426022876
SNACKS,SNACKS - TORTILLA CHIPS,4.522058824,0.426022876
SNACKS,SNACKS - REMAINING,4.522058824,0.426022876
SNACKS,POPCORN - POPPED,4.522058824,0.426022876
SNACKS,POPCORN - UNPOPPED,4.522058824,0.426022876
SNACKS,SNACKS - PRETZEL,4.522058824,0.426022876
SNACKS,SNACKS - CARAMEL CORN,4.522058824,0.426022876
SNACKS,SNACKS - VARIETY PACKS,4.522058824,0.426022876
SNACKS,CRACKERS - SANDWICH & SNACK PACKS,4.522058824,0.426022876
SNACKS,TRAIL MIXES,4.522058824,0.426022876
SNACKS,SNACKS - HEALTH BARS & STICKS,4.522058824,0.426022876
SNACKS,PERISHABLE SNACK BAR,4.522058824,0.426022876
SNACKS,PERISHABLE MEAT AND SEAFOOD SNACK,4.522058824,0.426022876
SNACKS,PERISHABLE POPCORN,4.522058824,0.426022876
SNACKS,PERISHABLE POTATO CHIP,4.522058824,0.426022876
SNACKS,PERISHABLE PRETZEL,4.522058824,0.426022876
SNACKS,PERISHABLE TORTILLA CHIP,4.522058824,0.426022876
SNACKS,PERISHABLE NUT,4.522058824,0.426022876
SNACKS,PERISHABLE SNACK REMAINING,4.522058824,0.426022876
SNACKS,PERISHABLE TRAIL MIX,4.522058824,0.426022876
SNACKS,PERISHABLE PORK RIND AND PORK SKIN SNACK,4.522058824,0.426022876
SNACKS,PERISHABLE LUNCH COMBINATION,4.522058824,0.426022876
SNACKS,PERISHABLE COMBINATION SNACK,4.522058824,0.426022876
"SNACKS, SPREADS, DIPS-DAIRY",PERISHABLE PREPARED SPREAD,4.522058824,0.426022876
"SNACKS, SPREADS, DIPS-DAIRY",PERISHABLE DIP AND SPREAD,4.522058824,0.426022876
"SNACKS, SPREADS, DIPS-DAIRY",GARLIC SPREADS-REFRIGERATED,4.522058824,0.426022876
"SNACKS, SPREADS, DIPS-DAIRY",SEAFOOD-REFRIGERATED,4.522058824,0.426022876
"SNACKS, SPREADS, DIPS-DAIRY",SPREADS-REMAINING,4.522058824,0.426022876
"SNACKS, SPREADS, DIPS-DAIRY",DAIRY - DIP - REFRIGERATED & FROZEN,4.522058824,0.426022876
"SNACKS, SPREADS, DIPS-DAIRY",RBC DIP AND SPREAD,4.522058824,0.426022876
PERSONAL SOAP AND BATH ADDITIVES,SOAP - LIQUID,5.578556263,0.713029512
PERSONAL SOAP AND BATH ADDITIVES,SOAP - BAR,5.578556263,0.713029512
PERSONAL SOAP AND BATH ADDITIVES,SOAP - SPECIALTY,5.578556263,0.713029512
PERSONAL SOAP AND BATH ADDITIVES,HAND CLEANERS AND HAND SANITIZERS,5.578556263,0.713029512
PERSONAL SOAP AND BATH ADDITIVES,BATH ADDITIVES - DRY,5.578556263,0.713029512
PERSONAL SOAP AND BATH ADDITIVES,BATH ADDITIVES - LIQUID,5.578556263,0.713029512
PERSONAL SOAP AND BATH ADDITIVES,BATH OIL - LIQUIDS,5.578556263,0.713029512
PERSONAL SOAP AND BATH ADDITIVES,BATH OIL - DRY,5.578556263,0.713029512
"ELECTRONICS, RECORDS, TAPES",REFERENCE CARD DVD/VIDEO,5.605514316,0.7203529
"ELECTRONICS, RECORDS, TAPES",COMPUTER SOFTWARE AND SUPPLY,5.605514316,0.7203529
